stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Durchschnittstemperatur;Tiefsttemperatur;Relative Luftfeuchtigkeit (%);Niederschlag (mm);Sonnenscheindauer (min);Maximaltemperatur
CDF;19490806;-;0;57;906.7;21.1;12.1;76.3;0;594;-
CDF;19490807;-;0;20;906.2;24;15.5;67.7;0;618;-
CDF;19490808;-;0;43;905.6;23.3;16;59.3;0;408;-
CDF;19490809;-;0;57;908.4;19.4;15.5;78;1.5;408;-
CDF;19490810;-;0;50;913.7;14.5;11;70.3;0;564;-
CDF;19490811;-;0;63;909.3;10.1;7.5;77.7;5.1;48;-
CDF;19490812;-;0;67;912.8;8.8;7;90.3;0.8;228;-
CDF;19490813;-;0;37;914.5;7.6;4.5;75.3;0;546;-
CDF;19490814;-;0;10;910.8;11.8;5;73.7;0;768;-
CDF;19490815;-;0;3;908.4;16.7;9.5;69.3;0;750;-
CDF;19490816;-;0;0;907.2;18.8;12;61.7;0;768;-
CDF;19490817;-;0;17;907.2;14.4;11.5;75.3;0;342;-
CDF;19490818;-;0;33;908.4;11.6;6.5;70.7;0;462;-
CDF;19490819;-;0;3;910.1;12.2;4.5;66.3;0;732;-
CDF;19490820;-;0;0;908.4;16;12.4;70.3;0;768;-
CDF;19490821;-;0;13;908.5;17.8;13;67.7;0;480;-
CDF;19490822;-;0;3;909.5;18;10.5;65.7;0;546;-
CDF;19490823;-;0;40;910.4;18.1;12.5;74;4;216;-
CDF;19490824;-;0;80;909.9;14.9;12.4;84.3;16;210;-
CDF;19490825;-;0;40;907.6;16.2;8.6;75.7;2.5;294;-
CDF;19490826;-;0;67;908.7;14.9;10.6;92.3;4.5;18;-
CDF;19490827;-;0;97;908.8;15.8;12;81.7;0;12;-
CDF;19490828;-;0;97;909.7;15.9;12.5;87;3.8;210;-
CDF;19490829;-;0;93;909;14.8;13;91;9.3;66;-
CDF;19490830;-;0;60;909.7;15.5;10;86.7;0;162;-
CDF;19490831;-;0;40;908;17.7;10.5;77.7;1.5;492;-
CDF;19490901;-;0;67;905.5;16.6;14;68.3;0;456;-
CDF;19490902;-;0;63;903.7;18;14;77.7;6;300;-
CDF;19490903;-;0;23;906.3;18.7;13;69.7;0;534;-
CDF;19490904;-;0;0;908.7;19.2;13;64;0;666;-
CDF;19490905;-;0;20;909.5;20.7;13.5;68;0;600;-
CDF;19490906;-;0;0;910.4;20.7;13.4;68.7;0;636;-
CDF;19490907;-;0;63;910.8;15.2;13;89.3;7.8;12;-
CDF;19490908;-;0;13;910.7;14.2;12;79.3;0;648;-
CDF;19490909;-;0;10;908.8;13.4;10.1;81.3;0;606;-
CDF;19490910;-;0;7;907.1;14.7;9;70.7;0;666;-
CDF;19490911;-;0;0;907.8;14.5;9;72;1.5;654;-
CDF;19490912;-;0;57;910;15.4;11;81.3;1;270;-
CDF;19490913;-;0;53;905.3;17.3;11;72;0.8;282;-
CDF;19490914;-;0;90;902.9;14.7;11;82.3;13.6;162;-
CDF;19490915;-;0;57;904;14.1;11;78.7;8.5;348;-
CDF;19490916;-;0;53;906;11.4;9.5;88.7;6.2;234;-
CDF;19490917;-;0;73;907.9;11;5.5;85.3;0;174;-
CDF;19490918;-;0;77;906.4;11.1;7;83.7;8.6;174;-
CDF;19490919;-;0;100;905.6;12.6;10;94.3;6.5;6;-
CDF;19490920;-;0;63;905.6;12.7;10.5;86;0.3;60;-
CDF;19490921;-;0;60;905.1;15.1;11.8;82.3;0;180;-
CDF;19490922;-;0;7;906.1;15.9;11;74;0;540;-
CDF;19490923;-;0;27;905.8;19.5;13.5;63;0.5;480;-
CDF;19490924;-;0;0;904.2;19.1;13.5;66;0;564;-
CDF;19490925;-;0;57;908.4;17.1;14;84.3;2;72;-
CDF;19490926;-;0;53;912.7;14.5;12.4;89.7;0;138;-
CDF;19490927;-;0;60;912.9;15.5;10;87;0;132;-
CDF;19490928;-;0;3;911.3;13.6;8.5;78.7;0;558;-
CDF;19490929;-;0;17;908.8;13.1;8.5;77.3;0;462;-
CDF;19490930;-;0;87;903.8;14.4;11;84.7;0.5;42;-
CDF;19491001;-;0;93;902.1;13.2;11;79.3;0;36;-
CDF;19491002;-;0;23;906.9;11.4;9.6;82;0;558;-
CDF;19491003;-;0;0;911.9;10.7;5.8;83.3;0;564;-
CDF;19491004;-;0;0;911.9;12.4;7;73.7;0;564;-
CDF;19491005;-;0;0;909.9;12.5;6.7;73;0;582;-
CDF;19491006;-;0;50;906.1;12.6;6.1;79.3;0;294;-
CDF;19491007;-;0;7;903.2;12;7;84;0;510;-
CDF;19491008;-;0;83;900.3;12.7;8.4;79.7;32;156;-
CDF;19491009;-;0;93;902.7;9.6;7.8;94.3;1.7;6;-
CDF;19491010;-;0;57;906.3;10.2;7;90.3;0.3;0;-
CDF;19491011;-;0;17;909.7;10.3;5;82.7;0;522;-
CDF;19491012;-;0;0;915.6;11.4;6.5;86.7;0;534;-
CDF;19491013;-;0;0;916;11.4;7;79.7;0;540;-
CDF;19491014;-;0;3;912.6;11.2;5.5;82.3;0;528;-
CDF;19491015;-;0;7;910.1;10.2;5;79.7;0;528;-
CDF;19491016;-;0;40;907.2;10.9;6.4;73.3;0;324;-
CDF;19491017;-;0;67;906.3;8.1;5.5;88.7;6.9;24;-
CDF;19491018;-;0;17;907.2;9.7;2.5;78.7;0;360;-
CDF;19491019;-;0;63;904.9;11.1;4.5;69.3;0;252;-
CDF;19491020;-;0;70;905.6;11.6;8.5;81.3;0;162;-
CDF;19491021;-;0;73;901.9;9.9;7;82.7;27;348;-
CDF;19491022;-;0;33;905.8;6.1;2.5;80.7;0;510;-
CDF;19491023;-;0;30;905.2;8.9;3.5;72;0;420;-
CDF;19491024;-;0;77;903.9;12.7;4;78;0.2;78;-
CDF;19491025;-;0;43;904.1;14.9;10.5;78.3;0;120;-
CDF;19491026;-;0;100;903.1;8.1;6;92;11.5;0;-
CDF;19491027;-;0;60;908.6;0.9;-1;89;0.5;84;-
CDF;19491028;-;0;33;909.2;0.6;-2.6;79;0;456;-
CDF;19491029;-;0;40;906.5;2.3;-2.8;90.3;0;150;-
CDF;19491030;-;0;100;910.1;0.7;0;90;0;0;-
CDF;19491031;-;0;0;909.8;0.2;-2;81;0;474;-
CDF;19491101;-;0;60;908.6;0.2;-1;82.7;0;0;-
CDF;19491102;-;0;93;908.2;0.6;-2;85.3;0;0;-
CDF;19491103;-;0;67;908.1;-2.2;-4.5;85;0;330;-
CDF;19491104;-;0;0;908.6;-2;-6.3;84;0;438;-
CDF;19491105;-;0;20;895.1;1;-7;69.7;6.5;420;-
CDF;19491106;-;4;73;884.5;0.7;-2.5;92.3;7.8;0;-
CDF;19491107;-;8;93;884.2;-0.5;-2;96.7;9.4;0;-
CDF;19491108;-;20;100;891.6;0.5;-1;96;3.3;0;-
CDF;19491109;-;20;100;900.1;1.3;-1;93.7;12;0;-
CDF;19491110;-;16;100;901.2;5.7;2.6;93.3;5;0;-
CDF;19491111;-;12;100;900.3;5.7;-3.7;95.7;19;0;-
CDF;19491112;-;10;100;901.6;5.6;3;91.3;10;24;-
CDF;19491113;-;8;97;899.4;-0.1;-1.5;91.7;0.4;0;-
CDF;19491114;-;8;100;902.1;0.1;-1;94.7;2.2;0;-
CDF;19491115;-;8;100;902.6;-0.1;-2;96.3;3.2;0;-
CDF;19491116;-;5;100;900.1;-0.1;-0.5;95.7;0;0;-
CDF;19491117;-;5;30;896.4;0.1;-1;86.3;0;414;-
CDF;19491118;-;2;27;893;1.5;-2.5;74;0;330;-
CDF;19491119;-;0;100;891.9;6.4;1.4;63.3;3;0;-
CDF;19491120;-;0;87;898.3;5.8;4.5;84.7;1.5;0;-
CDF;19491121;-;0;43;900.3;5.8;1.5;71;0;300;-
CDF;19491122;-;0;100;892.6;4.9;2;82;6.7;0;-
CDF;19491123;-;0;90;882;2.5;0.5;90;0;144;-
CDF;19491124;-;0;100;881.7;3;1;90;0.5;6;-
CDF;19491125;-;0;90;889;4.7;2.2;81.3;0;258;-
CDF;19491126;-;0;93;886;3.3;1.5;90.7;0.2;0;-
CDF;19491127;-;0;87;886.8;1.9;1;91;0;60;-
CDF;19491128;-;0;90;893.5;1.7;0.5;89.3;1.2;72;-
CDF;19491129;-;0;60;903.1;0.8;0;88.3;0;96;-
CDF;19491130;-;0;0;906.8;-1.5;-4.5;79.3;0;396;-
CDF;19491201;-;0;43;902.8;3;-4;67.3;5.1;360;-
CDF;19491202;-;0;67;902.1;0.5;-2.5;94;7;0;-
CDF;19491203;-;0;63;901.8;-0.7;-7.5;77;2;0;-
CDF;19491204;-;0;80;900.3;3.7;1;80.3;6;150;-
CDF;19491205;-;0;100;900.3;3.5;0.5;92.3;4;60;-
CDF;19491206;-;0;100;903.7;5.6;2;94.7;5;0;-
CDF;19491207;-;0;37;902.9;6.1;3;84.3;0;456;-
CDF;19491208;-;0;73;900.8;7.2;2.5;81.3;1;12;-
CDF;19491209;-;0;90;889.3;0.9;-2;92.7;9;0;-
CDF;19491210;-;6;53;891;-3.5;-5.5;89.7;1;198;-
CDF;19491211;-;6;100;900.4;-4.4;-7;83;0.1;0;-
CDF;19491212;-;6;100;906.9;-4;-5;92.3;0.5;0;-
CDF;19491213;-;5;33;906.1;-4.1;-5;87;0;312;-
CDF;19491214;-;5;70;896.9;-0.8;-9.5;80.7;3.1;0;-
CDF;19491215;-;2;93;892.1;2.2;1;92;2;132;-
CDF;19491216;-;2;67;900.4;-1.9;-4.5;92.3;5.4;0;-
CDF;19491217;-;1;100;895.1;2.8;-4.5;95.3;28;0;-
CDF;19491218;-;0;100;898.1;-1;-2;89;9.6;0;-
CDF;19491219;-;0;100;899.8;5.2;-2;95;0;6;-
CDF;19491220;-;0;73;903.6;5.6;3;88;0.3;114;-
CDF;19491221;-;0;100;906.9;6.3;3.5;89.7;2.2;0;-
CDF;19491222;-;0;100;911.2;3.4;2;94.7;0;0;-
CDF;19491223;-;0;60;911.6;1.6;0;92;0;60;-
CDF;19491224;-;0;0;910.4;0.2;-2;86;0;396;-
CDF;19491225;-;0;0;908.6;1;-2;82.3;0;444;-
CDF;19491226;-;0;67;907.7;1;-2;91;0;0;-
CDF;19491227;-;0;100;908.6;2.6;1.5;93.7;0;0;-
CDF;19491228;-;0;63;906.3;1.1;-1;90.3;0;180;-
CDF;19491229;-;0;37;901.7;1.6;-2;86;0;240;-
CDF;19491230;-;0;0;896.9;2.7;-1;74;0;438;-
CDF;19491231;-;0;7;900;-2.3;-4;87.3;0;414;-
CDF;19500101;-;0;10;908.3;-3.5;-5.5;77;0;450;-
CDF;19500102;-;0;40;909.1;1.7;-6;45.7;4;240;-
CDF;19500103;-;3;100;899;0.4;-1;96.7;16.5;0;-
CDF;19500104;-;2;100;897.4;1.7;0;98;13.5;0;-
CDF;19500105;-;2;100;899.7;1.5;0.5;94.7;1.5;6;-
CDF;19500106;-;1;100;900.8;1.4;0.5;95.7;2;0;-
CDF;19500107;-;0;30;904.7;0.2;-2.5;88;0;348;-
CDF;19500108;-;0;17;905.3;0.4;-5;69;0;288;-
CDF;19500109;-;0;20;905.7;2.8;-1;74;0;246;-
CDF;19500110;-;0;67;912.2;4.1;1.3;89;0;138;-
CDF;19500111;-;0;100;915.1;1.8;-0.5;96.7;0;0;-
CDF;19500112;-;0;93;916.2;2.9;1;96.7;0;78;-
CDF;19500113;-;0;30;913;3.1;-0.5;67.7;0;342;-
CDF;19500114;-;0;0;912.8;1.5;-1;76.7;0;354;-
CDF;19500115;-;0;33;911.7;-1.1;-2.5;90;0;282;-
CDF;19500116;-;0;100;900.4;0.4;-2.8;93.7;10.8;84;-
CDF;19500117;-;13;100;896.8;-2.7;-3;94.3;0.2;0;-
CDF;19500118;-;12;100;901.2;-4.4;-5;94.3;0;0;-
CDF;19500119;-;10;100;900.1;-9.5;-10;90;3.7;0;-
CDF;19500120;-;27;83;899.4;-9.1;-10.5;88.7;0;0;-
CDF;19500121;-;27;0;904.2;-8.4;-12.6;87.3;0;330;-
CDF;19500122;-;25;0;903.5;-6.2;-11;87.3;0;330;-
CDF;19500123;-;25;33;899.4;-7.9;-9.5;86.7;0;36;-
CDF;19500124;-;22;100;897.5;-4.5;-10;87;1;0;-
CDF;19500125;-;12;100;902.2;-2.3;-10;85;0;0;-
CDF;19500126;-;18;90;904.6;-1.5;-4.5;85.7;0;84;-
CDF;19500127;-;14;67;903.5;-0.9;-4;76;1.5;318;-
CDF;19500128;-;16;100;895.5;-4.2;-7;91.7;2;0;-
CDF;19500129;-;22;100;896.8;-7.4;-10;87.7;0;132;-
CDF;19500130;-;22;33;901.8;-5.9;-12;85.7;0;372;-
CDF;19500131;-;22;73;900.7;2;-8;64.3;1;78;-
CDF;19500201;-;22;57;902;-1.2;-4;92;1.1;84;-
CDF;19500202;-;21;73;902;2.2;-5;68;0;138;-
CDF;19500203;-;20;63;900.9;5.2;2;59.3;0.3;126;-
CDF;19500204;-;15;80;898.9;5.5;3;67.7;2;0;-
CDF;19500205;-;10;73;896.5;4.1;0.5;79.7;4;336;-
CDF;19500206;-;5;87;889.5;2.4;-1;85.3;8.5;288;-
CDF;19500207;-;10;67;904.1;-3;-5.5;92.3;0;0;-
CDF;19500208;-;3;93;898.2;0.6;-5.6;83.7;10;0;-
CDF;19500209;-;15;100;901.1;-1;-3.2;91.3;27;0;-
CDF;19500210;-;18;100;900;4.1;-0.2;95.3;12;0;-
CDF;19500211;-;13;100;894.5;2.3;1;92;16.5;6;-
CDF;19500212;-;17;80;897.7;0.5;-1.4;91.3;4.5;6;-
CDF;19500213;-;17;93;896.3;2.5;0;73;9;0;-
CDF;19500214;-;22;67;902.4;-2.2;-4;93.7;3.5;42;-
CDF;19500215;-;18;100;912;0.7;-3.4;89.7;3;0;-
CDF;19500216;-;18;67;917.8;1.6;-0.5;93.7;0;156;-
CDF;19500217;-;12;0;917.9;2.6;-4;71.3;0;522;-
CDF;19500218;-;12;0;912.6;3.8;-2.5;71.3;0;516;-
CDF;19500219;-;10;0;908.3;5.6;-2;64.3;0;492;-
CDF;19500220;-;8;67;900.1;5.2;0.5;79.3;5.7;0;-
CDF;19500221;-;6;93;900.3;1.5;-1;92.7;1.2;126;-
CDF;19500222;-;2;13;907;-0.9;-4;82.7;0;510;-
CDF;19500223;-;0;67;902;4.1;-4.5;66.7;6.7;84;-
CDF;19500224;-;0;67;897.8;3.2;-0.5;93.7;3;0;-
CDF;19500225;-;0;77;883.9;5.2;1;69.3;6;138;-
CDF;19500226;-;4;100;882.3;-3.1;-5.3;93.7;2.2;0;-
CDF;19500227;-;14;100;895.2;-6;-7.5;88.3;7.2;0;-
CDF;19500228;-;14;43;896.1;-7.6;-9;87;0;240;-
CDF;19500301;-;14;100;901.1;-7.6;-11;88.3;0.3;0;-
CDF;19500302;-;15;50;905.3;-6.6;-13;84.7;0;234;-
CDF;19500303;-;15;7;907;-3;-12;87.3;0;504;-
CDF;19500304;-;12;53;910.7;1.3;-3.5;76;0;384;-
CDF;19500305;-;8;23;913;2.2;-2.5;88.3;0;462;-
CDF;19500306;-;4;0;915.3;4.7;0;68;0;558;-
CDF;19500307;-;0;7;916.3;5.1;-1.5;78.7;0;534;-
CDF;19500308;-;0;0;911.5;5.5;-1.3;78.3;0;564;-
CDF;19500309;-;0;0;905.2;5.3;-1;72.7;0;-;-
CDF;19500310;-;0;33;901.9;1.2;-1;90.3;0.2;-;-
CDF;19500311;-;0;43;901.5;1.2;-2.5;85.3;0;-;-
CDF;19500312;-;0;100;899.5;-0.8;-3;89;0.9;-;-
CDF;19500313;-;0;100;899.2;0.7;-1;91.7;0.4;-;-
CDF;19500314;-;0;47;901.7;2.1;-1.5;76.3;0;-;-
CDF;19500315;-;0;0;903.1;5;-1.5;71;0;-;-
CDF;19500316;-;0;43;903.9;5.3;1.5;79;0;-;-
CDF;19500317;-;0;37;906.6;7.2;1;80.7;0.6;-;-
CDF;19500318;-;0;17;905.6;7.5;0.5;73;0;-;-
CDF;19500319;-;0;100;901.8;5.2;4;83.7;0;-;-
CDF;19500320;-;0;90;904;6.1;3;74.7;1;-;-
CDF;19500321;-;0;67;900.3;4.2;2.5;81;0.2;-;-
CDF;19500322;-;0;57;907.1;4.4;2;86.7;0;-;-
CDF;19500323;-;0;27;913;6.6;-1.3;76.7;0.2;-;-
CDF;19500324;-;0;100;912.2;7.7;4.8;87.7;1;-;-
CDF;19500325;-;0;33;906.8;5.7;3.5;79.3;0;-;-
CDF;19500326;-;0;0;901.5;4.3;1;69.7;0;-;-
CDF;19500327;-;0;3;903.6;4.6;-0.5;71.7;0;-;-
CDF;19500328;-;0;0;901.4;6.1;-0.5;66.7;0;-;-
CDF;19500329;-;0;63;896.4;6.8;0.2;74.7;0.2;-;-
CDF;19500330;-;0;100;895.8;0.1;-1.5;89;8;-;-
CDF;19500331;-;0;60;899.5;1.8;-2.5;87.3;0;-;-
CDF;19500401;-;0;57;901;0.8;-3;85;0;78;-
CDF;19500402;-;0;100;888;1.2;-1;93;23.5;0;-
CDF;19500403;-;7;97;886.2;1.1;-1;89;1;156;-
CDF;19500404;-;3;90;894.8;1.5;-1;84.3;2.6;300;-
CDF;19500405;-;0;60;899.4;2;0;88.7;1;90;-
CDF;19500406;-;0;30;901.9;3.5;-1.5;73;0;522;-
CDF;19500407;-;0;0;904.3;7.3;0;69.7;0;678;-
CDF;19500408;-;0;50;907.8;10.3;2;59;0;516;-
CDF;19500409;-;0;60;902;7.5;2;75.3;2.5;390;-
CDF;19500410;-;0;100;899.7;4.1;1.5;80;8.5;12;-
CDF;19500411;-;0;100;893.1;2.2;1;95.3;14.4;0;-
CDF;19500412;-;0;100;890.6;5.4;0.5;89.7;13.5;72;-
CDF;19500413;-;0;67;892;1.6;0;87.7;2;72;-
CDF;19500414;-;0;100;892.1;2.7;-1.8;79;5.2;0;-
CDF;19500415;-;0;100;893.3;1.3;0;88.7;4.3;0;-
CDF;19500416;-;0;63;898.5;1.4;0;83;0.2;84;-
CDF;19500417;-;0;20;898.8;1.8;-3.5;74.7;0;324;-
CDF;19500418;-;0;57;886.1;4.8;-0.5;84;1.8;210;-
CDF;19500419;-;0;100;890.9;5;0.5;83;1;42;-
CDF;19500420;-;0;90;894.3;6.8;4.5;83.3;0.2;84;-
CDF;19500421;-;0;93;896.7;6;3.5;86.3;2.5;0;-
CDF;19500422;-;0;100;897.7;5.7;4.5;87;0.4;0;-
CDF;19500423;-;0;100;895.5;3.8;2;87;8.8;0;-
CDF;19500424;-;0;100;888.3;1.5;-0.5;87.3;11;18;-
CDF;19500425;-;5;67;892.6;-2.3;-3.5;80.7;4.2;144;-
CDF;19500426;-;3;73;893.6;-0.3;-3;81.7;2;180;-
CDF;19500427;-;0;100;900.7;0.2;-1.5;80;4.5;90;-
CDF;19500428;-;0;80;906.3;2.5;-3.5;74.7;1.3;288;-
CDF;19500429;-;0;80;909.4;6.9;2;77.7;0;210;-
CDF;19500430;-;0;23;910.4;11;5.2;68;0;444;-
CDF;19500501;-;0;13;909.2;12.9;4.5;56.7;0;636;-
CDF;19500502;-;0;63;907.2;10.4;5.6;58.3;7;318;-
CDF;19500503;-;0;100;904.3;8.4;5.1;66.7;0.1;84;-
CDF;19500504;-;0;97;902.6;6;5;80;0.1;6;-
CDF;19500505;-;0;50;903.8;6.6;4.5;73.7;0;240;-
CDF;19500506;-;0;70;903.1;8.7;1.5;70;23.5;384;-
CDF;19500507;-;0;93;903.8;7.2;4.5;80;1;6;-
CDF;19500508;-;0;30;901.1;9.9;4.5;73.3;0;396;-
CDF;19500509;-;0;10;902;12.7;4.5;63.7;0;630;-
CDF;19500510;-;0;40;902.2;13.3;6;61.7;0.3;492;-
CDF;19500511;-;0;3;904.1;12.4;7;54.7;0;792;-
CDF;19500512;-;0;0;904.3;13.5;6;48.3;0;798;-
CDF;19500513;-;0;0;902.7;14.2;12;45;0;804;-
CDF;19500514;-;0;17;900.9;13.4;7.6;45.3;0;708;-
CDF;19500515;-;0;30;900.1;13.9;6.5;45.3;0;486;-
CDF;19500516;-;0;50;898;12.4;6;46.3;5;420;-
CDF;19500517;-;0;100;895.4;12.7;7.2;53.3;1;174;-
CDF;19500518;-;0;100;893.7;9.9;7.5;61.7;14.2;0;-
CDF;19500519;-;0;70;900.5;12.6;6.7;60.7;0;414;-
CDF;19500520;-;0;20;903.2;17.4;8.5;48;0;666;-
CDF;19500521;-;0;67;903;20.5;11;46.3;1.6;132;-
CDF;19500522;-;0;97;906.1;15.7;12.5;63.3;8.5;72;-
CDF;19500523;-;0;77;903.3;13.4;10;66.7;36;300;-
CDF;19500524;-;0;10;905.1;14.8;7.5;62;0;648;-
CDF;19500525;-;0;63;902.6;13.9;10;53;43.5;204;-
CDF;19500526;-;0;90;901.9;8.6;6;53.3;1.6;282;-
CDF;19500527;-;0;80;903.5;8.8;6.5;56.7;4.2;246;-
CDF;19500528;-;0;100;908;7;5;56;7.4;0;-
CDF;19500529;-;0;10;913.3;10.5;7;55;0;732;-
CDF;19500530;-;0;30;910.7;13.9;6;56.3;0;564;-
CDF;19500531;-;0;100;907.5;13.9;10.5;58;25;18;-
CDF;19500601;-;0;67;906.7;12.1;9.8;56;3.5;0;-
CDF;19500602;-;0;40;907.5;13.3;7;55.7;0.4;162;-
CDF;19500603;-;0;7;909.9;17.3;7.5;55.7;0;798;-
CDF;19500604;-;0;0;911.1;18.4;9.5;53;0;852;-
CDF;19500605;-;0;7;912;18.7;11;48;0;840;-
CDF;19500606;-;0;23;911.6;18.2;11;44.3;0;666;-
CDF;19500607;-;0;13;911.2;19.2;10;50;0;768;-
CDF;19500608;-;0;30;906.8;16.9;11;45;0.1;444;-
CDF;19500609;-;0;10;903.4;18.2;11.5;46;0;582;-
CDF;19500610;-;0;7;905.5;20.4;9.5;45;0;792;-
CDF;19500611;-;0;17;908.6;21.3;13.5;47.7;0;714;-
CDF;19500612;-;0;30;907;20.3;13.5;45;0.1;492;-
CDF;19500613;-;0;47;904.9;17.5;12.5;45.7;1;330;-
CDF;19500614;-;0;73;903.5;14.8;11;48.3;19.2;108;-
CDF;19500615;-;0;43;902.8;17;11.5;47.3;6;630;-
CDF;19500616;-;0;70;900.9;15.9;10.5;48;7.5;252;-
CDF;19500617;-;0;77;901.6;13.2;10.5;46;10.6;300;-
CDF;19500618;-;0;80;904.9;13.5;10.2;46;0;114;-
CDF;19500619;-;0;17;906.6;16.7;7;45.7;0;702;-
CDF;19500620;-;0;7;904.1;18;10;46;0;732;-
CDF;19500621;-;0;83;900.3;11.4;9.8;46;23.3;186;-
CDF;19500622;-;0;60;904.5;10.8;7.2;63;0;420;-
CDF;19500623;-;0;97;906;12.3;6.5;71;2.1;300;-
CDF;19500624;-;0;57;908.6;13.1;9;66;0;402;-
CDF;19500625;-;0;53;907.9;14.6;7;69.3;10.5;414;-
CDF;19500626;-;0;57;910.8;13.6;9.4;75.7;0;348;-
CDF;19500627;-;0;17;911.6;16.7;8;70.7;0;816;-
CDF;19500628;-;0;17;912;19.5;11;70.7;0;732;-
CDF;19500629;-;0;0;909.2;23.4;13.5;66;0;840;-
CDF;19500630;-;0;0;908.6;25.5;21;52.3;0;822;-
CDF;19500701;-;0;27;908.7;20.2;14.5;83.3;43;312;-
CDF;19500702;-;0;50;904.7;22.2;13;71.7;0;618;-
CDF;19500703;-;0;7;903.8;23.6;19.5;56.7;0;588;-
CDF;19500704;-;0;7;905.2;25.5;15.8;44.7;0;750;-
CDF;19500705;-;0;57;905.6;17.6;15;75;8;108;-
CDF;19500706;-;0;53;904.3;17.9;14.5;66.3;0;456;-
CDF;19500707;-;0;83;906.2;14.7;11.5;71.3;0;276;-
CDF;19500708;-;0;13;908.8;17.7;11;56.3;0;840;-
CDF;19500709;-;0;0;906.8;21.7;12;56.3;9.8;828;-
CDF;19500710;-;0;83;906.1;15.1;11;70;0;294;-
CDF;19500711;-;0;47;904.7;15.8;10;70.3;2;558;-
CDF;19500712;-;0;67;904.6;15.7;11;63;0;534;-
CDF;19500713;-;0;17;903.7;20.8;9.5;59.3;0;768;-
CDF;19500714;-;0;57;903.4;14.2;10.5;78.3;20.3;30;-
CDF;19500715;-;0;37;905.5;14.1;8.5;60.3;0;492;-
CDF;19500716;-;0;33;902.2;18.1;8.5;64.7;0;816;-
CDF;19500717;-;0;73;906.4;16;13;67.3;0;396;-
CDF;19500718;-;0;3;911.3;16.1;10;63.7;0;816;-
CDF;19500719;-;0;7;912;19.5;11;63;0;828;-
CDF;19500720;-;0;40;907.6;18.8;14;71.3;7.8;570;-
CDF;19500721;-;0;10;905.5;19;12.5;64;8.2;576;-
CDF;19500722;-;0;27;904.1;21.4;14.6;52.3;0.4;456;-
CDF;19500723;-;0;93;902.8;15.8;14.5;85.3;8.7;78;-
CDF;19500724;-;0;50;907.7;14;11;72.7;0;462;-
CDF;19500725;-;0;33;907.4;17.7;11.5;75;0;636;-
CDF;19500726;-;0;13;905.5;21.1;14;69;3.5;720;-
CDF;19500727;-;0;53;905.8;17.4;13;83;0.1;420;-
CDF;19500728;-;0;43;904.6;16.8;16;84.7;12;486;-
CDF;19500729;-;0;57;905.8;16.1;13;74.7;0;414;-
CDF;19500730;-;0;60;905.1;16.2;8;60;0;558;-
CDF;19500731;-;0;60;902.8;17.6;12.5;66.7;4.4;246;-
CDF;19500801;-;0;73;901.9;17.4;13;74.3;15.5;264;-
CDF;19500802;-;0;90;899.7;13.5;12;82;6.1;162;-
CDF;19500803;-;0;93;901.5;9.7;7;83;9.5;354;-
CDF;19500804;-;0;97;904.3;12.3;6.5;82.3;2;84;-
CDF;19500805;-;0;13;904.3;14.1;9.5;64.7;0;612;-
CDF;19500806;-;0;33;901.7;17.4;12;60.3;0;594;-
CDF;19500807;-;0;50;899;17.7;11.5;65.3;0.1;456;-
CDF;19500808;-;0;47;900.6;16.2;13;77.3;0;336;-
CDF;19500809;-;0;17;902.7;19.2;10.5;66;0;606;-
CDF;19500810;-;0;33;905.5;18.7;13;68.7;0.2;558;-
CDF;19500811;-;0;100;909.6;12.2;10.2;96.7;0.1;0;-
CDF;19500812;-;0;100;907.5;13.6;11;95.7;0;0;-
CDF;19500813;-;0;53;906;15.7;9;74.7;0;228;-
CDF;19500814;-;0;27;905.7;15;9;72;0;540;-
CDF;19500815;-;0;10;905.8;15.3;9.5;70.3;0;396;-
CDF;19500816;-;0;50;900.5;13.5;10;87.3;19.5;222;-
CDF;19500817;-;0;83;897.1;12.1;10.5;96.7;13.5;18;-
CDF;19500818;-;0;50;900.6;10.7;7.5;71;0.2;474;-
CDF;19500819;-;0;47;905.7;12.8;9.5;75;0;312;-
CDF;19500820;-;0;0;909.1;15.1;10;60.7;0;744;-
CDF;19500821;-;0;10;909.8;18;9;72.7;0;660;-
CDF;19500822;-;0;43;909;19.1;13.5;62.7;0;522;-
CDF;19500823;-;0;33;906.9;21.5;14.4;66.3;0.2;528;-
CDF;19500824;-;0;87;904.8;17;13;83.3;38.4;174;-
CDF;19500825;-;0;80;906;16.8;12.5;77;5.2;216;-
CDF;19500826;-;0;40;903.4;17;13;71.3;5.7;396;-
CDF;19500827;-;0;77;902.7;18;7.5;76.3;22.5;120;-
CDF;19500828;-;0;63;900.8;17.1;12.5;71;7.2;624;-
CDF;19500829;-;0;47;907.8;11.6;10;77.7;0;510;-
CDF;19500830;-;0;33;908.4;14.1;6;65.3;0;594;-
CDF;19500831;-;0;97;898.8;12.5;8.5;74.3;29.2;108;-
CDF;19500901;-;0;100;896.8;10;9;96.7;22.7;0;-
CDF;19500902;-;0;93;902.6;11.4;8;86;0;96;-
CDF;19500903;-;0;87;905.4;10.2;8;82.3;1.3;132;-
CDF;19500904;-;0;93;906.2;10.5;7.5;98;3;0;-
