stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Sonnenscheindauer (min);Durchschnittstemperatur;Tiefsttemperatur;Maximaltemperatur;Relative Luftfeuchtigkeit (%);Niederschlag (mm)
OTL;19081029;-;-;-;-;-;-;-;-;-;0
OTL;19081030;-;-;-;-;-;-;-;-;-;0
OTL;19081031;-;-;-;-;-;-;-;-;-;0
OTL;19081101;-;-;-;-;-;-;-;-;-;0
OTL;19081102;-;-;-;-;-;-;-;-;-;0
OTL;19081103;-;-;-;-;-;-;-;-;-;0
OTL;19081104;-;-;-;-;-;-;-;-;-;0
OTL;19081105;-;-;-;-;-;-;-;-;-;0
OTL;19081106;-;-;-;-;-;-;-;-;-;0
OTL;19081107;-;-;-;-;-;-;-;-;-;0
OTL;19081108;-;-;-;-;-;-;-;-;-;9
OTL;19081109;-;-;-;-;-;-;-;-;-;5.7
OTL;19081110;-;-;-;-;-;-;-;-;-;0
OTL;19081111;-;-;-;-;-;-;-;-;-;0
OTL;19081112;-;-;-;-;-;-;-;-;-;0
OTL;19081113;-;-;-;-;-;-;-;-;-;0
OTL;19081114;-;-;-;-;-;-;-;-;-;0
OTL;19081115;-;-;-;-;-;-;-;-;-;0
OTL;19081116;-;-;-;-;-;-;-;-;-;2.8
OTL;19081117;-;-;-;-;-;-;-;-;-;0
OTL;19081118;-;-;-;-;-;-;-;-;-;0
OTL;19081119;-;-;-;-;-;-;-;-;-;0
OTL;19081120;-;-;-;-;-;-;-;-;-;0
OTL;19081121;-;-;-;-;-;-;-;-;-;0
OTL;19081122;-;-;-;-;-;-;-;-;-;0
OTL;19081123;-;-;-;-;-;-;-;-;-;1.1
OTL;19081124;-;-;-;-;-;-;-;-;-;0
OTL;19081125;-;-;-;-;-;-;-;-;-;0
OTL;19081126;-;-;-;-;-;-;-;-;-;0
OTL;19081127;-;-;-;-;-;-;-;-;-;0
OTL;19081128;-;-;-;-;-;-;-;-;-;0
OTL;19081129;-;-;-;-;-;-;-;-;-;0
OTL;19081130;-;-;-;-;-;-;-;-;-;0
OTL;19081201;-;-;-;-;-;-;-;-;-;0
OTL;19081202;-;-;-;-;-;-;-;-;-;0
OTL;19081203;-;-;-;-;-;-;-;-;-;0
OTL;19081204;-;-;-;-;-;-;-;-;-;0
OTL;19081205;-;-;-;-;-;-;-;-;-;0
OTL;19081206;-;-;-;-;-;-;-;-;-;0
OTL;19081207;-;-;-;-;-;-;-;-;-;0
OTL;19081208;-;-;-;-;-;-;-;-;-;0
OTL;19081209;-;-;-;-;-;-;-;-;-;0
OTL;19081210;-;-;-;-;-;-;-;-;-;7
OTL;19081211;-;-;-;-;-;-;-;-;-;0
OTL;19081212;-;-;-;-;-;-;-;-;-;0
OTL;19081213;-;-;-;-;-;-;-;-;-;0
OTL;19081214;-;-;-;-;-;-;-;-;-;0
OTL;19081215;-;-;-;-;-;-;-;-;-;5
OTL;19081216;-;-;-;-;-;-;-;-;-;4.1
OTL;19081217;-;-;-;-;-;-;-;-;-;9
OTL;19081218;-;-;-;-;-;-;-;-;-;3.1
OTL;19081219;-;-;-;-;-;-;-;-;-;0
OTL;19081220;-;-;-;-;-;-;-;-;-;0.8
OTL;19081221;-;-;-;-;-;-;-;-;-;0
OTL;19081222;-;-;-;-;-;-;-;-;-;0
OTL;19081223;-;-;-;-;-;-;-;-;-;0
OTL;19081224;-;-;-;-;-;-;-;-;-;0
OTL;19081225;-;-;-;-;-;-;-;-;-;0
OTL;19081226;-;-;-;-;-;-;-;-;-;0
OTL;19081227;-;-;-;-;-;-;-;-;-;0
OTL;19081228;-;-;-;-;-;-;-;-;-;5
OTL;19081229;-;-;-;-;-;-;-;-;-;0
OTL;19081230;-;-;-;-;-;-;-;-;-;0
OTL;19081231;-;-;-;-;-;-;-;-;-;0
OTL;19090101;-;-;-;-;-;-;-;-;-;0
OTL;19090102;-;-;-;-;-;-;-;-;-;0
OTL;19090103;-;-;-;-;-;-;-;-;-;0
OTL;19090104;-;-;-;-;-;-;-;-;-;0
OTL;19090105;-;-;-;-;-;-;-;-;-;0
OTL;19090106;-;-;-;-;-;-;-;-;-;0
OTL;19090107;-;-;-;-;-;-;-;-;-;0
OTL;19090108;-;-;-;-;-;-;-;-;-;0.7
OTL;19090109;-;-;-;-;-;-;-;-;-;0
OTL;19090110;-;-;-;-;-;-;-;-;-;0
OTL;19090111;-;-;-;-;-;-;-;-;-;0
OTL;19090112;-;-;-;-;-;-;-;-;-;0
OTL;19090113;-;-;-;-;-;-;-;-;-;0
OTL;19090114;-;-;-;-;-;-;-;-;-;0
OTL;19090115;-;-;-;-;-;-;-;-;-;0.3
OTL;19090116;-;-;-;-;-;-;-;-;-;0.2
OTL;19090117;-;-;-;-;-;-;-;-;-;0
OTL;19090118;-;-;-;-;-;-;-;-;-;0
OTL;19090119;-;-;-;-;-;-;-;-;-;0
OTL;19090120;-;-;-;-;-;-;-;-;-;0
OTL;19090121;-;-;-;-;-;-;-;-;-;0
OTL;19090122;-;-;-;-;-;-;-;-;-;0
OTL;19090123;-;-;-;-;-;-;-;-;-;0
OTL;19090124;-;-;-;-;-;-;-;-;-;0
OTL;19090125;-;-;-;-;-;-;-;-;-;0
OTL;19090126;-;-;-;-;-;-;-;-;-;0
OTL;19090127;-;-;-;-;-;-;-;-;-;0
OTL;19090128;-;-;-;-;-;-;-;-;-;0
OTL;19090129;-;-;-;-;-;-;-;-;-;0
OTL;19090130;-;-;-;-;-;-;-;-;-;0
OTL;19090131;-;-;-;-;-;-;-;-;-;0
OTL;19090201;-;-;-;-;-;-;-;-;-;4.2
OTL;19090202;-;-;-;-;-;-;-;-;-;0
OTL;19090203;-;-;-;-;-;-;-;-;-;0
OTL;19090204;-;-;-;-;-;-;-;-;-;0
OTL;19090205;-;-;-;-;-;-;-;-;-;0
OTL;19090206;-;-;-;-;-;-;-;-;-;0
OTL;19090207;-;-;-;-;-;-;-;-;-;0
OTL;19090208;-;-;-;-;-;-;-;-;-;0
OTL;19090209;-;-;-;-;-;-;-;-;-;0
OTL;19090210;-;-;-;-;-;-;-;-;-;30.6
OTL;19090211;-;-;-;-;-;-;-;-;-;55.5
OTL;19090212;-;-;-;-;-;-;-;-;-;20
OTL;19090213;-;-;-;-;-;-;-;-;-;0
OTL;19090214;-;-;-;-;-;-;-;-;-;0
OTL;19090215;-;-;-;-;-;-;-;-;-;0
OTL;19090216;-;-;-;-;-;-;-;-;-;0
OTL;19090217;-;-;-;-;-;-;-;-;-;0
OTL;19090218;-;-;-;-;-;-;-;-;-;0
OTL;19090219;-;-;-;-;-;-;-;-;-;0
OTL;19090220;-;-;-;-;-;-;-;-;-;0
OTL;19090221;-;-;-;-;-;-;-;-;-;0
OTL;19090222;-;-;-;-;-;-;-;-;-;0
OTL;19090223;-;-;-;-;-;-;-;-;-;0
OTL;19090224;-;-;-;-;-;-;-;-;-;0.5
OTL;19090225;-;-;-;-;-;-;-;-;-;3.2
OTL;19090226;-;-;-;-;-;-;-;-;-;6
OTL;19090227;-;-;-;-;-;-;-;-;-;1.8
OTL;19090228;-;-;-;-;-;-;-;-;-;8.7
OTL;19090301;-;-;-;-;-;-;-;-;-;0.2
OTL;19090302;-;-;-;-;-;-;-;-;-;0
OTL;19090303;-;-;-;-;-;-;-;-;-;1.4
OTL;19090304;-;-;-;-;-;-;-;-;-;1.3
OTL;19090305;-;-;-;-;-;-;-;-;-;4.6
OTL;19090306;-;-;-;-;-;-;-;-;-;3.4
OTL;19090307;-;-;-;-;-;-;-;-;-;27.5
OTL;19090308;-;-;-;-;-;-;-;-;-;6
OTL;19090309;-;-;-;-;-;-;-;-;-;0.3
OTL;19090310;-;-;-;-;-;-;-;-;-;8.3
OTL;19090311;-;-;-;-;-;-;-;-;-;9.1
OTL;19090312;-;-;-;-;-;-;-;-;-;0
OTL;19090313;-;-;-;-;-;-;-;-;-;0
OTL;19090314;-;-;-;-;-;-;-;-;-;0
OTL;19090315;-;-;-;-;-;-;-;-;-;5.6
OTL;19090316;-;-;-;-;-;-;-;-;-;0
OTL;19090317;-;-;-;-;-;-;-;-;-;0
OTL;19090318;-;-;-;-;-;-;-;-;-;0
OTL;19090319;-;-;-;-;-;-;-;-;-;4.5
OTL;19090320;-;-;-;-;-;-;-;-;-;14.6
OTL;19090321;-;-;-;-;-;-;-;-;-;0
OTL;19090322;-;-;-;-;-;-;-;-;-;0
OTL;19090323;-;-;-;-;-;-;-;-;-;0
OTL;19090324;-;-;-;-;-;-;-;-;-;0
OTL;19090325;-;-;-;-;-;-;-;-;-;0.2
OTL;19090326;-;-;-;-;-;-;-;-;-;0
OTL;19090327;-;-;-;-;-;-;-;-;-;0
OTL;19090328;-;-;-;-;-;-;-;-;-;0
OTL;19090329;-;-;-;-;-;-;-;-;-;2.6
OTL;19090330;-;-;-;-;-;-;-;-;-;14.8
OTL;19090331;-;-;-;-;-;-;-;-;-;0
OTL;19090401;-;-;-;-;-;-;-;-;-;0.2
OTL;19090402;-;-;-;-;-;-;-;-;-;0
OTL;19090403;-;-;-;-;-;-;-;-;-;0
OTL;19090404;-;-;-;-;-;-;-;-;-;0
OTL;19090405;-;-;-;-;-;-;-;-;-;0
OTL;19090406;-;-;-;-;-;-;-;-;-;0
OTL;19090407;-;-;-;-;-;-;-;-;-;0
OTL;19090408;-;-;-;-;-;-;-;-;-;0
OTL;19090409;-;-;-;-;-;-;-;-;-;0
OTL;19090410;-;-;-;-;-;-;-;-;-;0
OTL;19090411;-;-;-;-;-;-;-;-;-;0
OTL;19090412;-;-;-;-;-;-;-;-;-;0
OTL;19090413;-;-;-;-;-;-;-;-;-;0
OTL;19090414;-;-;-;-;-;-;-;-;-;0
OTL;19090415;-;-;-;-;-;-;-;-;-;0
OTL;19090416;-;-;-;-;-;-;-;-;-;0
OTL;19090417;-;-;-;-;-;-;-;-;-;0
OTL;19090418;-;-;-;-;-;-;-;-;-;15.9
OTL;19090419;-;-;-;-;-;-;-;-;-;0
OTL;19090420;-;-;-;-;-;-;-;-;-;0
OTL;19090421;-;-;-;-;-;-;-;-;-;0
OTL;19090422;-;-;-;-;-;-;-;-;-;3.9
OTL;19090423;-;-;-;-;-;-;-;-;-;0
OTL;19090424;-;-;-;-;-;-;-;-;-;1
OTL;19090425;-;-;-;-;-;-;-;-;-;6.9
OTL;19090426;-;-;-;-;-;-;-;-;-;2.7
OTL;19090427;-;-;-;-;-;-;-;-;-;39.2
OTL;19090428;-;-;-;-;-;-;-;-;-;0
OTL;19090429;-;-;-;-;-;-;-;-;-;0
OTL;19090430;-;-;-;-;-;-;-;-;-;7.5
OTL;19090501;-;-;-;-;-;-;-;-;-;0
OTL;19090502;-;-;-;-;-;-;-;-;-;0
OTL;19090503;-;-;-;-;-;-;-;-;-;0
OTL;19090504;-;-;-;-;-;-;-;-;-;0
OTL;19090505;-;-;-;-;-;-;-;-;-;0
OTL;19090506;-;-;-;-;-;-;-;-;-;0
OTL;19090507;-;-;-;-;-;-;-;-;-;0
OTL;19090508;-;-;-;-;-;-;-;-;-;0
OTL;19090509;-;-;-;-;-;-;-;-;-;3
OTL;19090510;-;-;-;-;-;-;-;-;-;0
OTL;19090511;-;-;-;-;-;-;-;-;-;0
OTL;19090512;-;-;-;-;-;-;-;-;-;0
OTL;19090513;-;-;-;-;-;-;-;-;-;36.5
OTL;19090514;-;-;-;-;-;-;-;-;-;0
OTL;19090515;-;-;-;-;-;-;-;-;-;0
OTL;19090516;-;-;-;-;-;-;-;-;-;10.6
OTL;19090517;-;-;-;-;-;-;-;-;-;2
OTL;19090518;-;-;-;-;-;-;-;-;-;0
OTL;19090519;-;-;-;-;-;-;-;-;-;0
OTL;19090520;-;-;-;-;-;-;-;-;-;0
OTL;19090521;-;-;-;-;-;-;-;-;-;0
OTL;19090522;-;-;-;-;-;-;-;-;-;2.5
OTL;19090523;-;-;-;-;-;-;-;-;-;0.6
OTL;19090524;-;-;-;-;-;-;-;-;-;0
OTL;19090525;-;-;-;-;-;-;-;-;-;10.2
OTL;19090526;-;-;-;-;-;-;-;-;-;19.1
OTL;19090527;-;-;-;-;-;-;-;-;-;1.8
OTL;19090528;-;-;-;-;-;-;-;-;-;0
OTL;19090529;-;-;-;-;-;-;-;-;-;0
OTL;19090530;-;-;-;-;-;-;-;-;-;0
OTL;19090531;-;-;-;-;-;-;-;-;-;0
OTL;19090601;-;-;-;-;-;-;-;-;-;0
OTL;19090602;-;-;-;-;-;-;-;-;-;0.9
OTL;19090603;-;-;-;-;-;-;-;-;-;2.3
OTL;19090604;-;-;-;-;-;-;-;-;-;24.4
OTL;19090605;-;-;-;-;-;-;-;-;-;32
OTL;19090606;-;-;-;-;-;-;-;-;-;3.5
OTL;19090607;-;-;-;-;-;-;-;-;-;4.7
OTL;19090608;-;-;-;-;-;-;-;-;-;3.6
OTL;19090609;-;-;-;-;-;-;-;-;-;8.5
OTL;19090610;-;-;-;-;-;-;-;-;-;24
OTL;19090611;-;-;-;-;-;-;-;-;-;24.1
OTL;19090612;-;-;-;-;-;-;-;-;-;28.5
OTL;19090613;-;-;-;-;-;-;-;-;-;0
OTL;19090614;-;-;-;-;-;-;-;-;-;0
OTL;19090615;-;-;-;-;-;-;-;-;-;1
OTL;19090616;-;-;-;-;-;-;-;-;-;1
OTL;19090617;-;-;-;-;-;-;-;-;-;0
OTL;19090618;-;-;-;-;-;-;-;-;-;0.1
OTL;19090619;-;-;-;-;-;-;-;-;-;0
OTL;19090620;-;-;-;-;-;-;-;-;-;0
OTL;19090621;-;-;-;-;-;-;-;-;-;1.1
OTL;19090622;-;-;-;-;-;-;-;-;-;31.1
OTL;19090623;-;-;-;-;-;-;-;-;-;11.1
OTL;19090624;-;-;-;-;-;-;-;-;-;0.6
OTL;19090625;-;-;-;-;-;-;-;-;-;3
OTL;19090626;-;-;-;-;-;-;-;-;-;3.2
OTL;19090627;-;-;-;-;-;-;-;-;-;0
OTL;19090628;-;-;-;-;-;-;-;-;-;1.8
OTL;19090629;-;-;-;-;-;-;-;-;-;24
OTL;19090630;-;-;-;-;-;-;-;-;-;0
OTL;19090701;-;-;-;-;-;-;-;-;-;0
OTL;19090702;-;-;-;-;-;-;-;-;-;0
OTL;19090703;-;-;-;-;-;-;-;-;-;0
OTL;19090704;-;-;-;-;-;-;-;-;-;1.1
OTL;19090705;-;-;-;-;-;-;-;-;-;0.2
OTL;19090706;-;-;-;-;-;-;-;-;-;24.3
OTL;19090707;-;-;-;-;-;-;-;-;-;4.2
OTL;19090708;-;-;-;-;-;-;-;-;-;0
OTL;19090709;-;-;-;-;-;-;-;-;-;0
OTL;19090710;-;-;-;-;-;-;-;-;-;26.2
OTL;19090711;-;-;-;-;-;-;-;-;-;13.8
OTL;19090712;-;-;-;-;-;-;-;-;-;0
OTL;19090713;-;-;-;-;-;-;-;-;-;0
OTL;19090714;-;-;-;-;-;-;-;-;-;0
OTL;19090715;-;-;-;-;-;-;-;-;-;25.4
OTL;19090716;-;-;-;-;-;-;-;-;-;0.6
OTL;19090717;-;-;-;-;-;-;-;-;-;0
OTL;19090718;-;-;-;-;-;-;-;-;-;0
OTL;19090719;-;-;-;-;-;-;-;-;-;4.8
OTL;19090720;-;-;-;-;-;-;-;-;-;0
OTL;19090721;-;-;-;-;-;-;-;-;-;0.1
OTL;19090722;-;-;-;-;-;-;-;-;-;2
OTL;19090723;-;-;-;-;-;-;-;-;-;1.2
OTL;19090724;-;-;-;-;-;-;-;-;-;0
OTL;19090725;-;-;-;-;-;-;-;-;-;0.5
OTL;19090726;-;-;-;-;-;-;-;-;-;7.5
OTL;19090727;-;-;-;-;-;-;-;-;-;0
OTL;19090728;-;-;-;-;-;-;-;-;-;1.2
OTL;19090729;-;-;-;-;-;-;-;-;-;0
OTL;19090730;-;-;-;-;-;-;-;-;-;0
OTL;19090731;-;-;-;-;-;-;-;-;-;0
OTL;19090801;-;-;-;-;-;-;-;-;-;0
OTL;19090802;-;-;-;-;-;-;-;-;-;3.1
OTL;19090803;-;-;-;-;-;-;-;-;-;0
OTL;19090804;-;-;-;-;-;-;-;-;-;0
OTL;19090805;-;-;-;-;-;-;-;-;-;0
OTL;19090806;-;-;-;-;-;-;-;-;-;0
OTL;19090807;-;-;-;-;-;-;-;-;-;0
OTL;19090808;-;-;-;-;-;-;-;-;-;0
OTL;19090809;-;-;-;-;-;-;-;-;-;10.6
OTL;19090810;-;-;-;-;-;-;-;-;-;1.2
OTL;19090811;-;-;-;-;-;-;-;-;-;0
OTL;19090812;-;-;-;-;-;-;-;-;-;0
OTL;19090813;-;-;-;-;-;-;-;-;-;0
OTL;19090814;-;-;-;-;-;-;-;-;-;0
OTL;19090815;-;-;-;-;-;-;-;-;-;0
OTL;19090816;-;-;-;-;-;-;-;-;-;35.5
OTL;19090817;-;-;-;-;-;-;-;-;-;7
OTL;19090818;-;-;-;-;-;-;-;-;-;2.9
OTL;19090819;-;-;-;-;-;-;-;-;-;0
OTL;19090820;-;-;-;-;-;-;-;-;-;0
OTL;19090821;-;-;-;-;-;-;-;-;-;33
OTL;19090822;-;-;-;-;-;-;-;-;-;62.3
OTL;19090823;-;-;-;-;-;-;-;-;-;0
OTL;19090824;-;-;-;-;-;-;-;-;-;0
OTL;19090825;-;-;-;-;-;-;-;-;-;13.2
OTL;19090826;-;-;-;-;-;-;-;-;-;53.2
OTL;19090827;-;-;-;-;-;-;-;-;-;0
OTL;19090828;-;-;-;-;-;-;-;-;-;0
OTL;19090829;-;-;-;-;-;-;-;-;-;0
OTL;19090830;-;-;-;-;-;-;-;-;-;0
OTL;19090831;-;-;-;-;-;-;-;-;-;1.7
OTL;19090901;-;-;-;-;-;-;-;-;-;0
OTL;19090902;-;-;-;-;-;-;-;-;-;12.8
OTL;19090903;-;-;-;-;-;-;-;-;-;0
OTL;19090904;-;-;-;-;-;-;-;-;-;0
OTL;19090905;-;-;-;-;-;-;-;-;-;0
OTL;19090906;-;-;-;-;-;-;-;-;-;0
OTL;19090907;-;-;-;-;-;-;-;-;-;0
OTL;19090908;-;-;-;-;-;-;-;-;-;3.1
OTL;19090909;-;-;-;-;-;-;-;-;-;22.3
OTL;19090910;-;-;-;-;-;-;-;-;-;29.7
OTL;19090911;-;-;-;-;-;-;-;-;-;0
OTL;19090912;-;-;-;-;-;-;-;-;-;0
OTL;19090913;-;-;-;-;-;-;-;-;-;3.5
OTL;19090914;-;-;-;-;-;-;-;-;-;2.5
OTL;19090915;-;-;-;-;-;-;-;-;-;0
OTL;19090916;-;-;-;-;-;-;-;-;-;0
OTL;19090917;-;-;-;-;-;-;-;-;-;3.5
OTL;19090918;-;-;-;-;-;-;-;-;-;0.5
OTL;19090919;-;-;-;-;-;-;-;-;-;0
OTL;19090920;-;-;-;-;-;-;-;-;-;0
OTL;19090921;-;-;-;-;-;-;-;-;-;6.1
OTL;19090922;-;-;-;-;-;-;-;-;-;13.9
OTL;19090923;-;-;-;-;-;-;-;-;-;1.1
OTL;19090924;-;-;-;-;-;-;-;-;-;0
OTL;19090925;-;-;-;-;-;-;-;-;-;0
OTL;19090926;-;-;-;-;-;-;-;-;-;1.1
OTL;19090927;-;-;-;-;-;-;-;-;-;0
OTL;19090928;-;-;-;-;-;-;-;-;-;0
OTL;19090929;-;-;-;-;-;-;-;-;-;0
OTL;19090930;-;-;-;-;-;-;-;-;-;10.1
OTL;19091001;-;-;-;-;-;-;-;-;-;10.2
OTL;19091002;-;-;-;-;-;-;-;-;-;0
OTL;19091003;-;-;-;-;-;-;-;-;-;0
OTL;19091004;-;-;-;-;-;-;-;-;-;0.6
OTL;19091005;-;-;-;-;-;-;-;-;-;13.1
OTL;19091006;-;-;-;-;-;-;-;-;-;61.1
OTL;19091007;-;-;-;-;-;-;-;-;-;0
OTL;19091008;-;-;-;-;-;-;-;-;-;0.6
OTL;19091009;-;-;-;-;-;-;-;-;-;0
OTL;19091010;-;-;-;-;-;-;-;-;-;0
OTL;19091011;-;-;-;-;-;-;-;-;-;0
OTL;19091012;-;-;-;-;-;-;-;-;-;0
OTL;19091013;-;-;-;-;-;-;-;-;-;0
OTL;19091014;-;-;-;-;-;-;-;-;-;0.1
OTL;19091015;-;-;-;-;-;-;-;-;-;0
OTL;19091016;-;-;-;-;-;-;-;-;-;0
OTL;19091017;-;-;-;-;-;-;-;-;-;5.6
OTL;19091018;-;-;-;-;-;-;-;-;-;3.7
OTL;19091019;-;-;-;-;-;-;-;-;-;0
OTL;19091020;-;-;-;-;-;-;-;-;-;0
OTL;19091021;-;-;-;-;-;-;-;-;-;0
OTL;19091022;-;-;-;-;-;-;-;-;-;0
OTL;19091023;-;-;-;-;-;-;-;-;-;0
OTL;19091024;-;-;-;-;-;-;-;-;-;0
OTL;19091025;-;-;-;-;-;-;-;-;-;0
OTL;19091026;-;-;-;-;-;-;-;-;-;0
OTL;19091027;-;-;-;-;-;-;-;-;-;16.5
OTL;19091028;-;-;-;-;-;-;-;-;-;88
OTL;19091029;-;-;-;-;-;-;-;-;-;63.4
OTL;19091030;-;-;-;-;-;-;-;-;-;31.9
OTL;19091031;-;-;-;-;-;-;-;-;-;5.4
OTL;19091101;-;-;-;-;-;-;-;-;-;0
OTL;19091102;-;-;-;-;-;-;-;-;-;0
OTL;19091103;-;-;-;-;-;-;-;-;-;0
OTL;19091104;-;-;-;-;-;-;-;-;-;0
OTL;19091105;-;-;-;-;-;-;-;-;-;0
OTL;19091106;-;-;-;-;-;-;-;-;-;0
OTL;19091107;-;-;-;-;-;-;-;-;-;0
OTL;19091108;-;-;-;-;-;-;-;-;-;0
OTL;19091109;-;-;-;-;-;-;-;-;-;0
OTL;19091110;-;-;-;-;-;-;-;-;-;0
OTL;19091111;-;-;-;-;-;-;-;-;-;0
OTL;19091112;-;-;-;-;-;-;-;-;-;0
OTL;19091113;-;-;-;-;-;-;-;-;-;0
OTL;19091114;-;-;-;-;-;-;-;-;-;3.4
OTL;19091115;-;-;-;-;-;-;-;-;-;46.2
OTL;19091116;-;-;-;-;-;-;-;-;-;1
OTL;19091117;-;-;-;-;-;-;-;-;-;0
OTL;19091118;-;-;-;-;-;-;-;-;-;0
OTL;19091119;-;-;-;-;-;-;-;-;-;4.5
OTL;19091120;-;-;-;-;-;-;-;-;-;0
OTL;19091121;-;-;-;-;-;-;-;-;-;0
OTL;19091122;-;-;-;-;-;-;-;-;-;0
OTL;19091123;-;-;-;-;-;-;-;-;-;0
OTL;19091124;-;-;-;-;-;-;-;-;-;0
OTL;19091125;-;-;-;-;-;-;-;-;-;0
OTL;19091126;-;-;-;-;-;-;-;-;-;0
OTL;19091127;-;-;-;-;-;-;-;-;-;0
OTL;19091128;-;-;-;-;-;-;-;-;-;0
OTL;19091129;-;-;-;-;-;-;-;-;-;0
OTL;19091130;-;-;-;-;-;-;-;-;-;5.2
OTL;19091201;-;-;-;-;-;-;-;-;-;13.5
OTL;19091202;-;-;-;-;-;-;-;-;-;4.4
OTL;19091203;-;-;-;-;-;-;-;-;-;12.3
OTL;19091204;-;-;-;-;-;-;-;-;-;3.6
OTL;19091205;-;-;-;-;-;-;-;-;-;10.7
OTL;19091206;-;-;-;-;-;-;-;-;-;11
OTL;19091207;-;-;-;-;-;-;-;-;-;4.8
OTL;19091208;-;-;-;-;-;-;-;-;-;0
OTL;19091209;-;-;-;-;-;-;-;-;-;0
OTL;19091210;-;-;-;-;-;-;-;-;-;0
OTL;19091211;-;-;-;-;-;-;-;-;-;4.5
OTL;19091212;-;-;-;-;-;-;-;-;-;1.5
OTL;19091213;-;-;-;-;-;-;-;-;-;4.6
OTL;19091214;-;-;-;-;-;-;-;-;-;0.3
OTL;19091215;-;-;-;-;-;-;-;-;-;0.1
OTL;19091216;-;-;-;-;-;-;-;-;-;0
OTL;19091217;-;-;-;-;-;-;-;-;-;0.3
OTL;19091218;-;-;-;-;-;-;-;-;-;2
OTL;19091219;-;-;-;-;-;-;-;-;-;3.5
OTL;19091220;-;-;-;-;-;-;-;-;-;1.2
OTL;19091221;-;-;-;-;-;-;-;-;-;0.8
OTL;19091222;-;-;-;-;-;-;-;-;-;11.2
OTL;19091223;-;-;-;-;-;-;-;-;-;21
OTL;19091224;-;-;-;-;-;-;-;-;-;2
OTL;19091225;-;-;-;-;-;-;-;-;-;0
OTL;19091226;-;-;-;-;-;-;-;-;-;0
OTL;19091227;-;-;-;-;-;-;-;-;-;0
OTL;19091228;-;-;-;-;-;-;-;-;-;0
OTL;19091229;-;-;-;-;-;-;-;-;-;0
OTL;19091230;-;-;-;-;-;-;-;-;-;0
OTL;19091231;-;-;-;-;-;-;-;-;-;0
OTL;19100101;-;-;-;-;-;-;-;-;-;0
OTL;19100102;-;-;-;-;-;-;-;-;-;0
OTL;19100103;-;-;-;-;-;-;-;-;-;0
OTL;19100104;-;-;-;-;-;-;-;-;-;0
OTL;19100105;-;-;-;-;-;-;-;-;-;0
OTL;19100106;-;-;-;-;-;-;-;-;-;0
OTL;19100107;-;-;-;-;-;-;-;-;-;0
OTL;19100108;-;-;-;-;-;-;-;-;-;0
OTL;19100109;-;-;-;-;-;-;-;-;-;0
OTL;19100110;-;-;-;-;-;-;-;-;-;0
OTL;19100111;-;-;-;-;-;-;-;-;-;0
OTL;19100112;-;-;-;-;-;-;-;-;-;1.8
OTL;19100113;-;-;-;-;-;-;-;-;-;0
OTL;19100114;-;-;-;-;-;-;-;-;-;0
OTL;19100115;-;-;-;-;-;-;-;-;-;0
OTL;19100116;-;-;-;-;-;-;-;-;-;0
OTL;19100117;-;-;-;-;-;-;-;-;-;0
OTL;19100118;-;-;-;-;-;-;-;-;-;19.8
OTL;19100119;-;-;-;-;-;-;-;-;-;14
OTL;19100120;-;-;-;-;-;-;-;-;-;0
OTL;19100121;-;-;-;-;-;-;-;-;-;0
OTL;19100122;-;-;-;-;-;-;-;-;-;0
OTL;19100123;-;-;-;-;-;-;-;-;-;0
OTL;19100124;-;-;-;-;-;-;-;-;-;3.9
OTL;19100125;-;-;-;-;-;-;-;-;-;0
OTL;19100126;-;-;-;-;-;-;-;-;-;0
OTL;19100127;-;-;-;-;-;-;-;-;-;0
OTL;19100128;-;-;-;-;-;-;-;-;-;8
OTL;19100129;-;-;-;-;-;-;-;-;-;3.5
OTL;19100130;-;-;-;-;-;-;-;-;-;0
OTL;19100131;-;-;-;-;-;-;-;-;-;0
OTL;19100201;-;-;-;-;-;-;-;-;-;0
OTL;19100202;-;-;-;-;-;-;-;-;-;0
OTL;19100203;-;-;-;-;-;-;-;-;-;9.3
OTL;19100204;-;-;-;-;-;-;-;-;-;0
OTL;19100205;-;-;-;-;-;-;-;-;-;0
OTL;19100206;-;-;-;-;-;-;-;-;-;0
OTL;19100207;-;-;-;-;-;-;-;-;-;0
OTL;19100208;-;-;-;-;-;-;-;-;-;0
OTL;19100209;-;-;-;-;-;-;-;-;-;0
OTL;19100210;-;-;-;-;-;-;-;-;-;0
OTL;19100211;-;-;-;-;-;-;-;-;-;0
OTL;19100212;-;-;-;-;-;-;-;-;-;0
OTL;19100213;-;-;-;-;-;-;-;-;-;0
OTL;19100214;-;-;-;-;-;-;-;-;-;0
OTL;19100215;-;-;-;-;-;-;-;-;-;0
OTL;19100216;-;-;-;-;-;-;-;-;-;0
OTL;19100217;-;-;-;-;-;-;-;-;-;0
OTL;19100218;-;-;-;-;-;-;-;-;-;0
OTL;19100219;-;-;-;-;-;-;-;-;-;4.4
OTL;19100220;-;-;-;-;-;-;-;-;-;41
OTL;19100221;-;-;-;-;-;-;-;-;-;0
OTL;19100222;-;-;-;-;-;-;-;-;-;0
OTL;19100223;-;-;-;-;-;-;-;-;-;4.5
OTL;19100224;-;-;-;-;-;-;-;-;-;0
